Range (m),Velocity (m/s),Detected,Estimated Range (m),Error Range (m),Estimated Velocity (m/s),Error Velocity (m),False Positives
102.333375625089,-8,1,60.1717294497944,0.0552722401361621,16.8290688528607,0.00570196566422965,1
102.600050750107,-8,1,59.6477146526222,0.115055472417708,16.8277974012993,0.00539590207900176,1
102.866725875125,-8,1,95.4920537410731,0.144297128723508,-16.6244996899429,0.000160876955756173,1
103.133401000143,-8,1,157.54835194565,0.0964631936936087,1.30523867759785,0.00195346420096776,1
103.400076125161,-8,1,57.6539000667834,0.0607195952410109,16.8286753801133,0.0281550573297942,1
54.833169452779,31,1,54.6402841641418,0.19288528863715,30.8638110551899,0.136188944810129,1
53.7998033433348,31,1,12.1151950540545,0.191066754086215,-2.34777973669743,0.0499392879770397,1
52.7664372338906,31,1,52.6475259193909,0.118911314499691,30.9426715249118,0.0573284750881697,1
51.7330711244464,31,1,51.6429265974838,0.0901445269626038,30.9020666272008,0.0979333727992469,1
50.6997050150021,31,1,50.5594169900582,0.140288024943956,30.7839720792956,0.216027920704441,1
95.8332646092299,13,1,95.7774388587611,0.0558257504687845,12.9894890854433,0.010510914556674,1
95.3999175310759,13,1,95.3536853877801,0.046232143295768,12.9903470935069,0.00965290649307349,1
94.9665704529218,13,1,94.9320986508406,0.0344718020812564,12.9802309284339,0.0197690715660723,1
94.5332233747678,13,1,94.504420191588,0.0288031831798179,12.9784594313945,0.0215405686055181,1
94.0998762966138,13,1,94.0838632956906,0.0160130009231665,12.9750316968147,0.0249683031852719,1
121.500047578225,-9,1,121.485806320972,0.0142412572538859,-9.00925865093598,0.00925865093598155,1
121.800057093871,-9,1,121.776895980126,0.023161113744834,-8.99082356197597,0.00917643802403312,1
122.100066609516,-9,1,122.056144738015,0.0439218715009133,-8.94842521271353,0.0515747872864658,1
122.400076125161,-9,1,122.349390245999,0.0506858791615201,-8.94589153680431,0.0541084631956874,1
122.700085640806,-9,1,122.878485806735,0.178400165928679,-8.98564555050043,0.0143544494995709,1
19.6665609372768,20,1,19.4904299160635,0.176131021213227,19.9495564224088,0.050443577591178,1
18.9998731247321,20,1,159.126175926551,0.00814406319177152,-37.9044833836677,0.0237753166209025,1
18.3331853121875,20,1,18.2326468440165,0.100538468170924,19.9845334750322,0.0154665249677741,1
17.6664974996428,20,1,17.506699622767,0.159797876875761,19.9130207336771,0.0869792663229347,1
16.9998096870982,20,1,16.9833031494229,0.016506537675248,19.9146248556103,0.0853751443897259,1
119.833137733962,37,1,119.730554966629,0.102582767333217,36.8072949065766,0.192705093423399,1
118.599765280754,37,1,118.447107176665,0.152658104088985,36.9268686125768,0.0731313874232384,1
117.366392827547,37,1,117.135989502296,0.230403325250691,36.9096734091617,0.0903265908382878,1
116.133020374339,37,1,116.042557592615,0.0904627817245682,36.9047876047814,0.0952123952185815,1
114.899647921132,37,1,114.739318921268,0.160328999864063,36.9319887245881,0.0680112754119264,1
134.666814687813,-28,1,91.0851540921405,0.228945345823462,-22.1351272960077,0.00342320224436321,1
135.600177625375,-28,1,70.3548452012642,0.0947585420280177,16.4606899087474,0.149807750309854,1
136.533540562938,-28,1,141.048225294233,0.136330068742524,-4.90667134927253,0.0806980071758083,1
137.4669035005,-28,1,69.3069333506842,0.0638720522108827,16.4558159558961,0.0811698939287773,1
138.400266438063,-28,1,68.6035038065927,0.13516940442571,16.461411381116,0.0695303789794934,1
61.8333914844978,-11,1,61.8249183521027,0.00847313239508196,-10.9424922040578,0.0575077959422341,1
62.2000697813973,-11,1,62.289160932209,0.0890911508116474,-10.97079895545,0.0292010445499535,1
62.5667480782969,-11,1,62.540223629921,0.0265244483758806,-10.9331824930836,0.0668175069164185,1
62.9334263751965,-11,1,62.9750124301202,0.0415860549237053,-10.9714163853174,0.0285836146826473,1
63.300104672096,-11,1,150.247432356271,0.0989625395261911,35.0920881879154,0.0985850677652387,1
63.9998096870982,36,1,60.8412933251622,0.142729763826196,-21.1063476621656,0.230126470268935,1
62.7997716245178,36,1,62.6052929517392,0.194478672778558,35.9244880523805,0.0755119476195318,1
61.5997335619374,36,1,61.4740053094467,0.125728252490674,35.8716077530379,0.1283922469621,1
60.3996954993571,36,1,60.1935818024244,0.206113696932654,35.8768435809447,0.123156419055306,1
59.1996574367767,36,1,129.768495884725,0.135747597687327,-41.5338680823977,0.0800058165701714,1
44.8332963280469,7,1,44.8249134061339,0.00838292191293277,6.99611672930464,0.00388327069536398,1
44.5999555936562,7,1,44.5165254853639,0.083430108292383,6.99317681851119,0.00682318148881134,1
44.3666148592656,7,1,44.4471820968219,0.0805672375563162,6.9963077933995,0.00369220660050473,1
44.133274124875,7,1,44.111509075551,0.0217650493239603,7.00147541090788,0.00147541090788206,1
43.8999333904844,7,1,43.7752374847423,0.124695905742044,7.00086239835126,0.000862398351255678,1
106.333185312187,28,1,114.976659783847,0.137887103386774,-7.41153975173943,0.0815896674309293,1
105.399822374625,28,1,105.323141178269,0.076681196356077,27.8853416419706,0.114658358029406,1
104.466459437062,28,1,104.295364103601,0.171095333461693,27.9680610719173,0.0319389280827274,1
103.5330964995,28,1,103.441292348393,0.091804151107425,27.7976140229885,0.202385977011545,1
102.599733561937,28,1,102.472288121759,0.127445440178207,27.9465271563383,0.0534728436617335,1
136.166703671953,-7,1,85.8526173443476,0.0672918768186435,13.0494482605321,0.00425191312417628,1
136.400044406344,-7,1,85.4713299203137,0.171300579976645,13.0565786432532,0.0289367563703085,1
136.633385140734,-7,1,85.0169355869818,0.00956091677116433,13.0563756853392,0.00497081537377664,1
136.866725875125,-7,1,84.7293560667323,0.124866060809779,13.0490587677766,0.00502391796329071,1
137.100066609516,-7,1,68.8479789448551,0.0594462459751526,-19.6955479130244,0.018164224471378,1
87.6667512501786,-16,1,63.6931038098797,0.00738125057823424,4.97773227544216,0.0367615473903822,1
88.2001015002143,-16,1,63.6248312026727,0.0536242157023423,4.97143888723997,0.0284552397755871,1
88.73345175025,-16,1,63.4444055712015,0.119416501790113,4.97594510013942,0.0379543526056541,1
89.2668020002858,-16,1,63.3045126586743,0.115678919964807,4.98231628559514,0.185846083180531,1
89.8001522503215,-16,1,62.9913267395951,0.00671527030634422,4.97305088519404,0.0195662590480783,1
30.3333439062723,-2,1,59.3346122415905,0.0524183346099321,4.96801037160165,0.00667955923995933,1
30.4000126875268,-2,1,59.2114396147958,0.016281460609914,4.9556139628881,0.0162681883549292,1
30.4666814687813,-2,1,59.0422573178205,0.0611403544046993,4.96307684136307,0.004160775141683,1
30.5333502500357,-2,1,59.0163845858569,0.0470376075036327,4.9596969798375,0.0163734713432353,1
30.6000190312902,-2,1,58.717144524971,0.0814373608603738,4.95772991210731,0.00333858958643463,1
67.3332804686384,10,1,67.2290946746674,0.104185793970984,9.91962005708811,0.0803799429118861,1
66.9999365623661,10,1,66.9530149605508,0.0469216018152423,9.97163284181209,0.0283671581879119,1
66.6665926560937,10,1,66.6772552429884,0.0106625868946253,9.94213389873,0.0578661012699975,1
66.3332487498214,10,1,66.205215794291,0.128032955530458,9.94399561385332,0.056004386146677,1
65.9999048435491,10,1,65.9453514171296,0.05455342641946,9.97396190967839,0.0260380903216078,1
65.3334707815402,-26,1,83.2947097072115,0.0960418303009192,22.5281105451423,0.0424331143279311,1
66.2001649378483,-26,1,82.6408984432342,0.0713389494017918,22.5372853011988,0.0249567957184063,1
67.0668590941563,-26,1,81.8748163528107,0.0431607862281425,22.5344123959969,0.0245848599425713,1
67.9335532504644,-26,1,81.1495688946984,0.0184006285353888,22.5257779900009,0.0286492813604937,1
68.8002474067724,-26,1,80.1621071433812,0.00429786918391528,22.5334150445742,0.0357387614303626,1
111.333502500357,-32,1,208.083099518786,0.0303498411082188,-36.5444341245128,0.0773251844732457,1
112.400203000429,-32,1,81.3445269734794,0.194906305981917,-33.1472072875797,0.0585526836913957,1
113.4669035005,-32,1,64.1857607254301,0.0483926262475336,-1.09602945273778,0.073647682987648,1
114.533604000572,-32,1,11.9809433364272,0.208727300261884,31.5140631574983,0.0479928284349214,1
115.600304500643,-32,1,64.070317099426,0.0574125245090613,-1.10139252652226,0.0403342089052536,1
137.500015859408,-3,1,49.9841726631871,0.024577777184021,11.1767079095311,0.00372765438546807,1
137.60001903129,-3,1,10.5049048607038,0.0772384189437219,-28.7353548406527,0.011114898862429,1
137.700022203172,-3,1,49.3141402671408,0.179905948297034,11.1704325739568,0.0570359671375162,1
137.800025375054,-3,1,49.0200094738265,0.0410183737728289,11.1625695873294,0.0322652504945768,1
137.900028546935,-3,1,48.4754582589626,0.028370749788337,11.1743371459954,0.00343484075882916,1
125.833169452779,31,1,125.763247927455,0.0699215253243608,30.8785256160247,0.121474383975304,1
124.799803343335,31,1,124.640118322101,0.159685021234182,30.7345246404871,0.265475359512859,1
123.766437233891,31,1,123.566262424142,0.200174809748972,30.9453344627871,0.0546655372129372,1
122.733071124446,31,1,122.602246098716,0.13082502573036,30.9445431521107,0.0554568478892996,1
121.699705015002,31,1,121.630990668019,0.0687143469831568,30.939880775233,0.0601192247670141,1
126.666687812545,-4,1,75.8278098243963,0.057265823472477,19.7140454725938,0.0296778076458977,1
126.800025375054,-4,1,75.3509665517124,0.0290058663264148,19.7108901359823,0.0147354666233359,1
126.933362937563,-4,1,196.827537398342,0.00757700701493036,39.0256595974528,0.0222437474022117,1
127.066700500071,-4,1,74.0254442818127,0.00837513298191084,19.7136054858294,0.0202158369800536,1
127.20003806258,-4,1,15.1727974642719,0.0198191813704085,-5.5703612191184,0.0170870042847731,1
43.8334549221317,-23,1,202.439840720188,0.073938731242599,9.96168191295736,0.164539438325235,1
44.6001459065581,-23,1,68.2039595803534,0.138343485843016,-4.27809678839377,0.058386852685981,1
45.3668368909844,-23,1,68.3131906684951,0.058294438892041,-4.28446792750343,0.053461478998674,1
46.1335278754108,-23,1,60.2969367883664,0.128547261433496,2.81569683772723,0.17441829607294,1
46.9002188598371,-23,1,68.3511164196216,0.121189411925826,-4.27701397116805,0.047299303509746,1
