Spoof Ranges (m),Spoof Velocities (m/s),Estimated Ranges (m),Estimated velocities (m/s),Absolute Range Spoof Error (m),Absolute Velocity Spoof Error (m)
77.9875308354597,-13.3842482048496,79.3590794035361,-13.38044450652,1.37154856807634,0.00380369832960348
78.4337085448511,-13.3842482048496,79.2778044528488,-13.4051330972691,0.844095907997698,0.0208848924195841
78.8798862542424,-13.3842482048496,79.457382032463,-13.3900050923562,0.577495778220595,0.00575688750668313
79.3260639636338,-13.3842482048496,79.9756374709003,-13.392905987573,0.649573507266481,0.00865778272342865
79.7722416730251,-13.3842482048496,80.4683130960658,-13.3894237866769,0.696071423040607,0.00517558182738043
59.9780039160196,-1.40466812307853,61.1666480000895,-1.41888109803114,1.18864408406991,0.0142129749526059
60.0248299757294,-1.40466812307853,60.7841608027285,-1.43458550025422,0.759330826999168,0.0299173771756869
60.0716560354391,-1.40466812307853,60.6632108195557,-1.42268323404177,0.591554784116624,0.0180151109632376
60.1184820951488,-1.40466812307853,60.7749142616057,-1.41749476526362,0.65643216645686,0.0128266421850896
60.1653081548586,-1.40466812307853,60.7379316132939,-1.41860918463577,0.572623458435288,0.0139410615572411
76.5590877450808,-19.056380351853,170.891355189052,40.63626641068,94.3322674439714,59.692646762533
77.1943518260024,-19.056380351853,77.9092107523592,-19.0596898562655,0.714858926356797,0.00330950441252398
77.829615906924,-19.056380351853,78.6010674823097,-19.0463396070541,0.771451575385697,0.010040744798907
78.4648799878456,-19.056380351853,79.0867962261917,-19.063990545608,0.621916238346145,0.00761019375503125
79.1001440687672,-19.056380351853,79.8018381300189,-19.0633217957701,0.701694061251686,0.00694144391711404
77.0407410451573,22.8067633117676,77.5974340699911,22.8492951355924,0.556693024833777,0.0425318238248451
76.2804540826526,22.8067633117676,76.8567347009072,22.8695562780796,0.576280618254657,0.0627929663120455
75.5201671201478,22.8067633117676,76.1751570217971,22.8430426890518,0.654989901649358,0.0362793772842629
74.759880157643,22.8067633117676,75.2711347117153,22.8607151423146,0.511254554072352,0.0539518305470565
73.9995931951382,22.8067633117676,74.5969613271835,22.8536023956471,0.597368132045347,0.0468390838795791
51.6412752851467,-5.3347811967305,51.6087188852016,-5.34362685620701,0.0325563999451219,0.00884565947651783
51.8191157150335,-5.3347811967305,52.1666466595617,-5.42780202719034,0.34753094452828,0.0930208304598432
51.9969561449202,-5.3347811967305,52.3697751776599,-5.39875291704773,0.372819032739677,0.0639717203172347
52.1747965748069,-5.3347811967305,52.46561296448,-5.34588313537462,0.290816389673026,0.0111019386441242
52.3526370046937,-5.3347811967305,52.6134053818752,-5.33080107436077,0.260768377181485,0.003980122369728
78.2652029741425,-22.8961336852588,181.957337444051,42.5249533709419,103.692134469909,65.4210870562007
79.028469190164,-22.8961336852588,79.6128003592559,-22.8488871937696,0.584331169091897,0.0472464914892257
79.7917354061854,-22.8961336852588,80.3224214058096,-22.8620110481374,0.530685999624211,0.0341226371214098
80.5550016222068,-22.8961336852588,81.1025113194217,-22.8683448136093,0.547509697214849,0.0277888716495731
81.3182678382283,-22.8961336852588,82.0272931543103,-22.8389940014863,0.709025316082005,0.0571396837725011
62.6866535938208,19.2759120136438,63.8594591853791,19.3573602309426,1.17280559155834,0.0814482172987958
62.0440711986766,19.2759120136438,62.7040954737655,19.3255329041991,0.660024275088979,0.0496208905553743
61.4014888035323,19.2759120136438,62.0281314892808,19.3276995990004,0.626642685748429,0.0517875853566245
