Range (m),Velocity (m/s),Detected,Estimated Range (m),Error Range (m),Estimated Velocity (m/s),Error Velocity (m),False Positives
17.4993133802817,9,0,61.3643520803917,0,-6.87628924693977,0,1
17.199176056338,9,0,51.8710622234229,0,-6.90637874451813,0,1
16.8990387323944,9,0,51.8278033649891,0,-6.92189390159308,0,1
16.5989014084507,9,0,52.2211191597787,0,-6.88356259592366,0,1
16.298764084507,9,0,52.5419333628046,0,-6.90359334489114,0,1
66.0013732394366,-18,1,82.2117760545225,1.23904599958038,12.8685875262326,0.019857305428939,1
66.6016478873239,-18,1,73.1182982362124,0.0712636868125713,12.8478345758009,0.0282938749340786,1
67.2019225352113,-18,1,72.6399557457642,1.25399392715701,12.8167710443071,0.0283231675093489,1
67.8021971830986,-18,1,72.8975641639894,2.91990374207818,12.8844552529858,0.0107881804515273,1
68.4024718309859,-18,1,72.9401293934305,0,12.8830179007524,0,1
67.3339436619718,-8,1,67.2044994022144,0,10.9911381141743,0,1
67.6007323943662,-8,1,57.5484651651364,3.16958571775454,10.9923771400813,0.00914241575921082,1
67.8675211267606,-8,1,57.3596814627136,4.34735991976608,10.9516730547614,0.00884543458517228,1
68.1343098591549,-8,1,57.5812191121471,6.08925368399483,10.9839413165138,0.00289045044408898,1
68.4010985915493,-8,1,57.9158280870818,7.31413133690121,10.9533771640554,0.00727950366581975,1
89.6683450704225,-22,1,91.9980156756005,0,5.05988647965757,0,1
90.402014084507,-22,1,82.2369934561503,3.13847603641528,5.06345437171686,0.0210232685236029,1
91.1356830985916,-22,1,82.1142697596986,1.59083545893732,5.05995461735817,0.0138250985546016,1
91.8693521126761,-22,1,82.6106398581664,0.0171829899934721,5.04051533125254,0.0338886446184503,1
92.6030211267606,-22,1,82.6335734956018,1.79876378719584,5.06412379846443,0.0396874334276909,1
50.168573943662,-25,1,72.7502481946676,2.67214083704825,9.18241680992216,0.0081434963662872,1
51.0022887323944,-25,1,62.1073030667103,1.19780520831263,9.17087917662001,0.0064583791317645,1
51.8360035211268,-25,1,61.482629348805,0.540231049868069,9.16989010343459,0.00183218316486489,1
52.6697183098592,-25,1,61.6757494890832,2.89552711232358,9.17482237021618,0.0160574416040795,1
53.5034330985916,-25,1,62.1664093163844,7.66907741136877,9.16782213889631,0.00618954989587195,1
53.8346302816901,-17,1,72.5631034813498,6.42583127334684,6.08361805290839,0.010250235058372,1
54.4015563380282,-17,1,61.8620941067582,4.80064879870783,6.08262652399005,0.0148257306398953,1
54.9684823943662,-17,1,61.7083665494226,3.27521969889168,6.09949974574915,0.0150720648813412,1
55.5354084507042,-17,1,62.0019959310978,2.01569130621776,6.07978723594361,0.0214882684584765,1
56.1023345070423,-17,1,62.3819380033018,0.800727338160932,6.07284076585705,0.0190376011446141,1
129.33485915493,-20,1,57.4404023994135,7.62396968873651,18.5385476085691,0.12150553106046,1
130.001830985915,-20,1,46.4606300609975,6.31698200368589,18.5019682282523,0.0382894283856068,1
130.668802816901,-20,1,46.3543016836268,4.23212284597287,18.492079263907,0.00574209362318356,1
131.335774647887,-20,1,46.9018496302014,2.52811257628332,18.4916108933205,0.0163535345086743,1
132.002746478873,-20,1,46.8634505328292,1.71047966002146,18.5081968906067,0.0132037016405029,1
67.0022887323944,-30,1,82.3438168093505,0.16622084157045,16.9010724298874,0.028266531188514,1
68.0027464788732,-30,1,73.0848562095656,2.722748373459,16.9442457556659,0.015799600103275,1
69.0032042253521,-30,1,72.7065331244497,0,16.8461445184974,0,1
70.003661971831,-30,1,73.1650791790193,0,16.9015526168146,0,1
71.0041197183099,-30,1,73.3982653353268,0,16.9399502608031,0,1
116.834172535211,-11,1,67.1028775415417,0.808899701312072,-0.308517864650974,0.0160744488579052,1
117.201007042254,-11,1,57.7306820386911,0.212955366772178,-0.308517864650974,0.0267158603398467,1
117.567841549296,-11,1,57.5019734113712,0.862016019911891,-0.308517864650974,0.0299047562726322,1
117.934676056338,-11,1,57.4568535429117,2.16388115253365,-0.308517864650974,0.0240836225852963,1
118.30151056338,-11,1,57.8940397311914,2.94932327899097,-0.308517864650974,0.0437058066064306,1
